ID,Plot,Replicate,Bird Number,Period,Minute,Species,Sex,Detection Method,Distance,New Record,Counter-sing,Site,DateC,TimeC
7139,2,1,21,1,3,REVI,M,S,2,1,1,Tahquamenon,08-Jun-12,6:33
552,2,1,21,1,3,OVEN,M,S,1,0,0,West Branch,12-Jun-10,8:35
7900,2,1,21,2,3,OVEN,M,S,2,0,1,West Branch,07-Jun-12,8:16
271,2,1,22,2,4,REVI,M,S,2,0,1,414,11-Jun-10,5:09
3164,2,1,22,3,7,OVEN,M,S,2,0,0,414,06-Jun-11,5:51
5240,2,1,22,2,3,NOWA,M,S,2,1,0,Barfield Lakes,04-Jun-12,7:39
1294,2,1,22,2,5,EAWP,M,S,1,0,0,Beaver Basin,17-Jun-10,6:03
3407,2,1,22,3,7,OVEN,M,S,2,0,0,Beaver Basin,16-Jun-11,5:56
7216,2,1,22,2,6,AMRO,M,S,2,0,0,Beaver Basin,03-Jun-12,6:54
7999,2,1,22,2,3,BTBW,M,S,2,0,0,McMahon,04-Jun-12,5:51
1130,2,1,22,1,3,LEFL,M,S,1,1,0,Seven Lakes,25-Jun-10,7:19
4836,2,1,22,2,6,RBGR,M,S,1,0,0,Seven Lakes,18-Jun-11,6:58
5411,2,1,22,2,6,BTNW,M,S,2,1,0,Seven Lakes,09-Jun-12,7:18
3028,2,1,22,3,6,LEFL,M,S,1,1,0,Spotted Hardwood,05-Jun-11,5:39
6218,2,1,22,2,6,AMRE,M,S,2,1,0,Spotted Hardwood,06-Jun-12,8:22
384,2,1,22,2,5,SWTH,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
3098,2,1,22,2,6,EACH,U,C,1,0,0,Stuart Lake,06-Jun-11,6:44
5684,2,1,22,2,4,AMRE,M,S,2,1,0,Stuart Lake,06-Jun-12,6:22
643,2,1,22,1,3,REVI,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3227,2,1,22,2,4,PUFI,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7140,2,1,22,1,3,HETH,M,S,2,1,0,Tahquamenon,08-Jun-12,6:33
553,2,1,22,2,4,BRCR,M,S,1,1,0,West Branch,12-Jun-10,8:35
7901,2,1,22,2,3,PIWO,M,S,2,0,1,West Branch,07-Jun-12,8:16
272,2,1,23,2,4,REVI,M,S,2,0,1,414,11-Jun-10,5:09
3165,2,1,23,3,7,LEFL,U,C,1,0,0,414,06-Jun-11,5:51
5241,2,1,23,2,3,COYE,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:39
1295,2,1,23,2,5,EACH,U,C,2,1,0,Beaver Basin,17-Jun-10,6:03
3408,2,1,23,3,8,PUFI,U,C,1,1,0,Beaver Basin,16-Jun-11,5:56
7217,2,1,23,3,6,AMRO,U,C,1,1,0,Beaver Basin,03-Jun-12,6:54
8000,2,1,23,2,3,BTBW,M,S,2,0,0,McMahon,04-Jun-12,5:51
1131,2,1,23,2,4,COGR,U,C,1,1,0,Seven Lakes,25-Jun-10,7:19
4837,2,1,23,3,6,OVEN,M,S,2,0,1,Seven Lakes,18-Jun-11,6:58
5412,2,1,23,3,6,EACH,U,C,2,0,0,Seven Lakes,09-Jun-12,7:18
3029,2,1,23,3,7,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:39
6219,2,1,23,3,6,EACH,U,C,2,0,0,Spotted Hardwood,06-Jun-12,8:22
385,2,1,23,2,5,YBSA,M,O,1,0,1,Stuart Lake,11-Jun-10,6:37
3099,2,1,23,3,6,REVI,M,S,2,0,1,Stuart Lake,06-Jun-11,6:44
5685,2,1,23,2,5,LEFL,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
644,2,1,23,1,3,REVI,M,S,2,0,0,Tahquamenon,13-Jun-10,6:24
3228,2,1,23,2,4,HETH,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7141,2,1,23,2,3,EACH,U,C,2,0,0,Tahquamenon,08-Jun-12,6:33
554,2,1,23,2,4,AMRE,M,S,1,0,0,West Branch,12-Jun-10,8:35
7902,2,1,23,2,4,BTNW,M,S,2,0,0,West Branch,07-Jun-12,8:16
273,2,1,24,2,4,BTBW,M,S,1,0,0,414,11-Jun-10,5:09
3166,2,1,24,3,7,BTBW,M,S,2,0,0,414,06-Jun-11,5:51
5242,2,1,24,2,4,NAWA,M,S,2,0,1,Barfield Lakes,04-Jun-12,7:39
1296,2,1,24,2,6,DOWO,U,C,2,1,0,Beaver Basin,17-Jun-10,6:03
3409,2,1,24,3,9,AMRO,U,C,1,0,0,Beaver Basin,16-Jun-11,5:56
7218,2,1,24,3,6,REVI,M,S,1,0,1,Beaver Basin,03-Jun-12,6:54
8001,2,1,24,2,3,REVI,M,S,1,0,1,McMahon,04-Jun-12,5:51
1132,2,1,24,2,4,NOPA,M,S,1,0,0,Seven Lakes,25-Jun-10,7:19
4838,2,1,24,3,6,REVI,M,S,2,0,1,Seven Lakes,18-Jun-11,6:58
5413,2,1,24,3,6,AMRE,M,S,1,0,0,Seven Lakes,09-Jun-12,7:18
3030,2,1,24,3,7,REVI,M,S,1,0,1,Spotted Hardwood,05-Jun-11,5:39
6220,2,1,24,3,6,REVI,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:22
386,2,1,24,2,5,HAWO,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
3100,2,1,24,3,6,REVI,M,S,1,0,1,Stuart Lake,06-Jun-11,6:44
5686,2,1,24,2,5,WBNU,U,C,1,1,0,Stuart Lake,06-Jun-12,6:22
645,2,1,24,1,3,REVI,M,S,2,0,0,Tahquamenon,13-Jun-10,6:24
3229,2,1,24,2,4,SCTA,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7142,2,1,24,2,3,BTNW,M,S,2,0,0,Tahquamenon,08-Jun-12,6:33
555,2,1,24,2,4,BLBW,M,S,2,0,0,West Branch,12-Jun-10,8:35
7903,2,1,24,2,4,REVI,M,S,2,0,0,West Branch,07-Jun-12,8:16
274,2,1,25,2,5,AMGO,M,S,1,0,0,414,11-Jun-10,5:09
3167,2,1,25,3,8,CEDW,U,C,2,1,0,414,06-Jun-11,5:51
5243,2,1,25,2,4,WTSP,M,S,2,0,1,Barfield Lakes,04-Jun-12,7:39
1297,2,1,25,2,6,BTBW,M,S,2,1,0,Beaver Basin,17-Jun-10,6:03
3410,2,1,25,3,10,LEFL,M,S,1,0,0,Beaver Basin,16-Jun-11,5:56
7219,2,1,25,3,6,REVI,M,S,1,0,1,Beaver Basin,03-Jun-12,6:54
8002,2,1,25,2,4,BHVI,M,S,1,0,0,McMahon,04-Jun-12,5:51
1133,2,1,25,2,4,COYE,M,S,1,0,0,Seven Lakes,25-Jun-10,7:19
4839,2,1,25,3,7,REVI,M,S,1,0,1,Seven Lakes,18-Jun-11,6:58
5414,2,1,25,3,6,BLBW,M,S,1,0,0,Seven Lakes,09-Jun-12,7:18
3031,2,1,25,3,7,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,5:39
6221,2,1,25,3,6,OVEN,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:22
387,2,1,25,2,6,EACH,U,S,1,1,0,Stuart Lake,11-Jun-10,6:37
3101,2,1,25,3,6,OVEN,M,S,2,0,1,Stuart Lake,06-Jun-11,6:44
5687,2,1,25,2,5,OVEN,M,S,1,1,0,Stuart Lake,06-Jun-12,6:22
646,2,1,25,1,3,WIWR,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3230,2,1,25,2,5,BTBW,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7143,2,1,25,2,3,BTNW,M,S,2,1,0,Tahquamenon,08-Jun-12,6:33
556,2,1,25,2,4,BTNW,M,S,1,0,0,West Branch,12-Jun-10,8:35
7904,2,1,25,2,4,YBSA,M,S,1,1,0,West Branch,07-Jun-12,8:16
275,2,1,26,2,5,YBSA,U,C,1,0,0,414,11-Jun-10,5:09
3168,2,1,26,3,8,CEDW,U,C,2,1,0,414,06-Jun-11,5:51
5244,2,1,26,2,4,BHVI,M,S,2,0,1,Barfield Lakes,04-Jun-12,7:39
1298,2,1,26,2,6,OVEN,M,S,2,1,1,Beaver Basin,17-Jun-10,6:03
7220,2,1,26,3,6,AMRE,M,S,1,0,0,Beaver Basin,03-Jun-12,6:54
8003,2,1,26,2,4,REVI,M,S,2,0,1,McMahon,04-Jun-12,5:51
1134,2,1,26,2,4,REVI,M,S,1,0,1,Seven Lakes,25-Jun-10,7:19
4840,2,1,26,3,7,OVEN,M,S,1,0,1,Seven Lakes,18-Jun-11,6:58
5415,2,1,26,3,6,REVI,M,S,1,0,1,Seven Lakes,09-Jun-12,7:18
3032,2,1,26,3,7,BTNW,M,S,2,0,0,Spotted Hardwood,05-Jun-11,5:39
6222,2,1,26,3,7,YBSA,U,C,2,0,1,Spotted Hardwood,06-Jun-12,8:22
388,2,1,26,2,6,BTBW,M,S,1,1,0,Stuart Lake,11-Jun-10,6:37
3102,2,1,26,3,6,OVEN,M,S,1,0,1,Stuart Lake,06-Jun-11,6:44
5688,2,1,26,2,5,HETH,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
647,2,1,26,1,3,OVEN,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3231,2,1,26,2,5,OVEN,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7144,2,1,26,2,3,HETH,M,S,2,0,0,Tahquamenon,08-Jun-12,6:33
557,2,1,26,2,4,BTBW,M,S,2,1,0,West Branch,12-Jun-10,8:35
7905,2,1,26,2,4,NAWA,M,S,2,0,0,West Branch,07-Jun-12,8:16
276,2,1,27,2,6,BTBW,M,S,2,0,0,414,11-Jun-10,5:09
3169,2,1,27,3,9,RBGR,U,C,1,0,0,414,06-Jun-11,5:51
5245,2,1,27,2,4,BHVI,M,S,1,0,1,Barfield Lakes,04-Jun-12,7:39
1299,2,1,27,2,6,REVI,M,S,1,0,1,Beaver Basin,17-Jun-10,6:03
7221,2,1,27,3,7,EAWP,M,S,2,0,0,Beaver Basin,03-Jun-12,6:54
8004,2,1,27,2,5,CHSP,M,S,1,0,0,McMahon,04-Jun-12,5:51
1135,2,1,27,2,4,REVI,M,S,1,0,1,Seven Lakes,25-Jun-10,7:19
4841,2,1,27,3,7,BTBW,M,S,2,1,0,Seven Lakes,18-Jun-11,6:58
5416,2,1,27,3,7,AMRO,U,C,2,1,0,Seven Lakes,09-Jun-12,7:18
3033,2,1,27,3,8,RBGR,U,C,2,0,0,Spotted Hardwood,05-Jun-11,5:39
6223,2,1,27,3,7,VEER,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:22
389,2,1,27,2,6,WIWR,M,S,2,0,0,Stuart Lake,11-Jun-10,6:37
3103,2,1,27,3,7,EACH,U,C,1,0,0,Stuart Lake,06-Jun-11,6:44
5689,2,1,27,2,6,SWTH,U,C,1,1,0,Stuart Lake,06-Jun-12,6:22
648,2,1,27,1,3,OVEN,M,S,2,0,0,Tahquamenon,13-Jun-10,6:24
3232,2,1,27,2,5,BTBW,M,S,1,0,0,Tahquamenon,07-Jun-11,6:12
7145,2,1,27,2,3,REVI,M,S,1,0,0,Tahquamenon,08-Jun-12,6:33
558,2,1,27,2,5,INBU,U,C,1,1,0,West Branch,12-Jun-10,8:35
7906,2,1,27,2,4,BLJA,U,C,1,1,0,West Branch,07-Jun-12,8:16
277,2,1,28,2,6,BBCU,M,S,2,0,0,414,11-Jun-10,5:09
3170,2,1,28,3,9,EAWP,M,S,2,0,0,414,06-Jun-11,5:51
5246,2,1,28,2,4,WIWR,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:39
1300,2,1,28,2,6,REVI,M,S,2,0,1,Beaver Basin,17-Jun-10,6:03
7222,2,1,28,3,7,AMRO,U,C,1,0,0,Beaver Basin,03-Jun-12,6:54
8005,2,1,28,2,5,MYWA,M,S,1,0,0,McMahon,04-Jun-12,5:51
1136,2,1,28,2,4,YBSA,U,C,1,0,0,Seven Lakes,25-Jun-10,7:19
4842,2,1,28,3,8,BTNW,M,S,1,0,0,Seven Lakes,18-Jun-11,6:58
5417,2,1,28,3,7,REVI,M,S,2,0,1,Seven Lakes,09-Jun-12,7:18
3034,2,1,28,3,8,OVEN,M,S,2,0,0,Spotted Hardwood,05-Jun-11,5:39
6224,2,1,28,3,7,CHSP,U,C,1,0,0,Spotted Hardwood,06-Jun-12,8:22
390,2,1,28,2,6,REVI,M,S,1,0,0,Stuart Lake,11-Jun-10,6:37
3104,2,1,28,3,7,BRCR,M,S,2,1,0,Stuart Lake,06-Jun-11,6:44
5690,2,1,28,2,6,BTNW,M,S,1,1,0,Stuart Lake,06-Jun-12,6:22
649,2,1,28,1,3,BTNW,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3233,2,1,28,2,5,SCTA,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7146,2,1,28,2,4,GCFL,U,C,2,1,0,Tahquamenon,08-Jun-12,6:33
559,2,1,28,2,5,WTSP,M,S,2,1,0,West Branch,12-Jun-10,8:35
7907,2,1,28,2,5,BLBW,M,S,1,1,0,West Branch,07-Jun-12,8:16
278,2,1,29,3,7,PIWO,M,O,2,0,0,414,11-Jun-10,5:09
3171,2,1,29,3,10,LEFL,M,S,1,0,0,414,06-Jun-11,5:51
5247,2,1,29,2,4,PIWO,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:39
1301,2,1,29,2,6,REVI,M,S,1,0,1,Beaver Basin,17-Jun-10,6:03
7223,2,1,29,3,7,MOWA,M,S,1,0,0,Beaver Basin,03-Jun-12,6:54
8006,2,1,29,2,6,BAWW,M,S,1,0,0,McMahon,04-Jun-12,5:51
1137,2,1,29,2,4,LEFL,M,S,1,1,0,Seven Lakes,25-Jun-10,7:19
4843,2,1,29,3,8,SOSP,M,S,2,0,0,Seven Lakes,18-Jun-11,6:58
5418,2,1,29,3,7,WIWR,M,S,2,0,0,Seven Lakes,09-Jun-12,7:18
3035,2,1,29,3,8,LEFL,U,C,1,1,0,Spotted Hardwood,05-Jun-11,5:39
6225,2,1,29,3,7,CHSP,U,C,1,1,0,Spotted Hardwood,06-Jun-12,8:22
391,2,1,29,2,6,EACH,U,S,1,0,0,Stuart Lake,11-Jun-10,6:37
3105,2,1,29,3,7,BTNW,M,S,2,0,0,Stuart Lake,06-Jun-11,6:44
5691,2,1,29,3,6,AMRO,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
650,2,1,29,1,3,BTNW,M,S,2,0,0,Tahquamenon,13-Jun-10,6:24
3234,2,1,29,2,6,PUFI,M,S,2,1,1,Tahquamenon,07-Jun-11,6:12
7147,2,1,29,2,4,REVI,M,S,2,0,0,Tahquamenon,08-Jun-12,6:33
560,2,1,29,2,6,RBGR,M,S,1,1,0,West Branch,12-Jun-10,8:35
7908,2,1,29,2,5,MYWA,M,S,2,0,0,West Branch,07-Jun-12,8:16
279,2,1,30,3,7,AMRO,M,S,2,0,0,414,11-Jun-10,5:09
3172,2,1,30,3,10,LEFL,M,S,1,0,0,414,06-Jun-11,5:51
5248,2,1,30,2,4,MAWA,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:39
1302,2,1,30,2,6,OVEN,M,S,2,0,1,Beaver Basin,17-Jun-10,6:03
7224,2,1,30,3,8,VEER,M,S,2,0,0,Beaver Basin,03-Jun-12,6:54
8007,2,1,30,2,6,NAWA,M,S,2,1,0,McMahon,04-Jun-12,5:51
1138,2,1,30,2,4,YBSA,M,O,1,0,1,Seven Lakes,25-Jun-10,7:19
4844,2,1,30,3,9,AMGO,U,C,1,1,0,Seven Lakes,18-Jun-11,6:58
5419,2,1,30,3,8,HETH,M,S,2,0,1,Seven Lakes,09-Jun-12,7:18
3036,2,1,30,3,9,AMRO,M,S,1,0,0,Spotted Hardwood,05-Jun-11,5:39
6226,2,1,30,3,8,AMRO,U,C,1,1,0,Spotted Hardwood,06-Jun-12,8:22
392,2,1,30,3,7,HAWO,U,S,1,0,0,Stuart Lake,11-Jun-10,6:37
3106,2,1,30,3,8,YBSA,U,C,2,0,0,Stuart Lake,06-Jun-11,6:44
5692,2,1,30,3,6,REVI,M,S,1,0,1,Stuart Lake,06-Jun-12,6:22
651,2,1,30,1,3,BTBW,M,S,2,0,0,Tahquamenon,13-Jun-10,6:24
3235,2,1,30,2,6,REVI,M,S,2,0,0,Tahquamenon,07-Jun-11,6:12
7148,2,1,30,2,4,BCCH,U,C,1,0,0,Tahquamenon,08-Jun-12,6:33
561,2,1,30,2,6,RBGR,U,C,1,1,0,West Branch,12-Jun-10,8:35
7909,2,1,30,2,5,HETH,U,C,1,0,0,West Branch,07-Jun-12,8:16
280,2,1,31,3,8,LEFL,M,S,1,0,1,414,11-Jun-10,5:09
5249,2,1,31,2,5,RWBL,M,V,2,1,0,Barfield Lakes,04-Jun-12,7:39
1303,2,1,31,2,6,OVEN,M,S,1,0,1,Beaver Basin,17-Jun-10,6:03
7225,2,1,31,3,8,MYWA,M,S,2,0,0,Beaver Basin,03-Jun-12,6:54
8008,2,1,31,2,6,AMRO,U,C,1,1,0,McMahon,04-Jun-12,5:51
1139,2,1,31,2,4,YBSA,M,O,2,0,1,Seven Lakes,25-Jun-10,7:19
4845,2,1,31,3,9,AMRE,M,S,1,0,0,Seven Lakes,18-Jun-11,6:58
5420,2,1,31,3,8,HETH,M,S,2,1,1,Seven Lakes,09-Jun-12,7:18
3037,2,1,31,3,9,VEER,U,C,2,0,0,Spotted Hardwood,05-Jun-11,5:39
6227,2,1,31,3,8,BWHA,U,C,2,0,0,Spotted Hardwood,06-Jun-12,8:22
393,2,1,31,3,7,YBSA,U,C,1,0,0,Stuart Lake,11-Jun-10,6:37
3107,2,1,31,3,10,OVEN,M,S,2,0,0,Stuart Lake,06-Jun-11,6:44
5693,2,1,31,3,7,SCTA,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
652,2,1,31,1,3,SWTH,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3236,2,1,31,2,6,NOPA,M,S,1,0,0,Tahquamenon,07-Jun-11,6:12
7149,2,1,31,2,4,BCCH,U,C,1,0,0,Tahquamenon,08-Jun-12,6:33
562,2,1,31,2,6,EAWP,M,S,2,1,0,West Branch,12-Jun-10,8:35
7910,2,1,31,2,5,MYWA,M,S,1,1,0,West Branch,07-Jun-12,8:16
281,2,1,32,3,8,LEFL,M,S,1,0,1,414,11-Jun-10,5:09
5250,2,1,32,2,5,WTSP,M,S,1,0,1,Barfield Lakes,04-Jun-12,7:39
1304,2,1,32,3,7,LEFL,M,S,1,0,0,Beaver Basin,17-Jun-10,6:03
7226,2,1,32,3,8,REVI,U,C,1,1,0,Beaver Basin,03-Jun-12,6:54
8009,2,1,32,2,6,AMRO,M,S,2,0,0,McMahon,04-Jun-12,5:51
1140,2,1,32,2,5,VEER,U,C,1,0,0,Seven Lakes,25-Jun-10,7:19
4846,2,1,32,3,10,YBSA,U,C,1,1,0,Seven Lakes,18-Jun-11,6:58
5421,2,1,32,3,9,AMRO,U,C,1,1,0,Seven Lakes,09-Jun-12,7:18
3038,2,1,32,3,10,AMRE,M,S,1,0,0,Spotted Hardwood,05-Jun-11,5:39
6228,2,1,32,3,9,LEFL,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:22
394,2,1,32,3,7,YBSA,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
5694,2,1,32,3,7,BTNW,M,S,1,0,0,Stuart Lake,06-Jun-12,6:22
653,2,1,32,1,3,SCTA,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3237,2,1,32,2,6,YBSA,U,C,1,1,0,Tahquamenon,07-Jun-11,6:12
7150,2,1,32,2,4,AMRE,M,S,1,0,0,Tahquamenon,08-Jun-12,6:33
563,2,1,32,2,6,REVI,M,S,1,0,0,West Branch,12-Jun-10,8:35
7911,2,1,32,2,5,REVI,M,S,2,1,0,West Branch,07-Jun-12,8:16
282,2,1,33,3,8,LEFL,M,S,1,0,1,414,11-Jun-10,5:09
5251,2,1,33,2,5,YSFL,U,C,2,1,0,Barfield Lakes,04-Jun-12,7:39
1305,2,1,33,3,7,EAWP,M,S,1,0,0,Beaver Basin,17-Jun-10,6:03
7227,2,1,33,3,9,CSWA,M,S,1,0,0,Beaver Basin,03-Jun-12,6:54
8010,2,1,33,3,6,BHVI,M,S,1,0,0,McMahon,04-Jun-12,5:51
1141,2,1,33,2,5,LEFL,U,C,1,0,0,Seven Lakes,25-Jun-10,7:19
4847,2,1,33,3,10,AMRO,U,C,2,0,0,Seven Lakes,18-Jun-11,6:58
5422,2,1,33,3,10,RBNU,U,C,1,0,0,Seven Lakes,09-Jun-12,7:18
6229,2,1,33,3,9,YBSA,U,C,2,0,1,Spotted Hardwood,06-Jun-12,8:22
395,2,1,33,3,7,RECR,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
5695,2,1,33,3,7,BLBW,M,S,1,0,0,Stuart Lake,06-Jun-12,6:22
654,2,1,33,1,3,NOPA,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3238,2,1,33,3,6,REVI,M,S,2,0,1,Tahquamenon,07-Jun-11,6:12
7151,2,1,33,2,5,RBNU,U,C,1,1,0,Tahquamenon,08-Jun-12,6:33
564,2,1,33,2,6,REVI,M,S,1,0,0,West Branch,12-Jun-10,8:35
7912,2,1,33,2,6,EAWP,M,S,2,0,0,West Branch,07-Jun-12,8:16
283,2,1,34,3,8,BTBW,M,S,1,0,0,414,11-Jun-10,5:09
5252,2,1,34,2,5,SWTH,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:39
1306,2,1,34,3,7,AMRO,U,C,1,0,0,Beaver Basin,17-Jun-10,6:03
7228,2,1,34,3,10,CHSW,U,C,1,0,0,Beaver Basin,03-Jun-12,6:54
8011,2,1,34,3,6,REVI,M,S,1,0,1,McMahon,04-Jun-12,5:51
1142,2,1,34,2,5,CSWA,M,S,2,0,0,Seven Lakes,25-Jun-10,7:19
4848,2,1,34,3,10,BTBW,M,S,1,0,0,Seven Lakes,18-Jun-11,6:58
6230,2,1,34,3,9,REVI,M,S,1,0,0,Spotted Hardwood,06-Jun-12,8:22
396,2,1,34,3,7,RECR,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
5696,2,1,34,3,7,HETH,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
655,2,1,34,2,4,BLBW,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3239,2,1,34,3,6,REVI,M,S,1,0,1,Tahquamenon,07-Jun-11,6:12
7152,2,1,34,2,5,BHVI,M,S,2,0,0,Tahquamenon,08-Jun-12,6:33
565,2,1,34,2,6,REVI,M,S,2,1,0,West Branch,12-Jun-10,8:35
7913,2,1,34,3,6,PIWO,M,S,2,0,0,West Branch,07-Jun-12,8:16
284,2,1,35,3,8,BTBW,M,S,2,0,0,414,11-Jun-10,5:09
5253,2,1,35,2,5,YBFL,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:39
1307,2,1,35,3,8,EACH,U,C,2,0,0,Beaver Basin,17-Jun-10,6:03
8012,2,1,35,3,6,REVI,M,S,2,0,1,McMahon,04-Jun-12,5:51
1143,2,1,35,2,5,UNKN,U,C,1,0,0,Seven Lakes,25-Jun-10,7:19
6231,2,1,35,3,10,AMRE,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:22
397,2,1,35,3,7,RECR,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
5697,2,1,35,3,8,EAWP,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
656,2,1,35,2,4,HETH,M,S,2,0,0,Tahquamenon,13-Jun-10,6:24
3240,2,1,35,3,6,REVI,M,S,1,0,1,Tahquamenon,07-Jun-11,6:12
7153,2,1,35,2,5,DOWO,M,S,2,0,0,Tahquamenon,08-Jun-12,6:33
566,2,1,35,2,6,REVI,M,S,2,1,0,West Branch,12-Jun-10,8:35
7914,2,1,35,3,6,NOPA,M,S,1,0,0,West Branch,07-Jun-12,8:16
285,2,1,36,3,8,REVI,M,S,1,0,0,414,11-Jun-10,5:09
5254,2,1,36,2,6,MYWA,M,S,1,1,0,Barfield Lakes,04-Jun-12,7:39
1308,2,1,36,3,8,YBSA,U,C,1,0,0,Beaver Basin,17-Jun-10,6:03
8013,2,1,36,3,6,AMRO,M,S,2,0,0,McMahon,04-Jun-12,5:51
1144,2,1,36,2,5,CEDW,U,C,1,1,0,Seven Lakes,25-Jun-10,7:19
398,2,1,36,3,7,REVI,U,S,1,0,0,Stuart Lake,11-Jun-10,6:37
5698,2,1,36,3,8,YBSA,U,C,1,0,0,Stuart Lake,06-Jun-12,6:22
657,2,1,36,2,4,AMRE,M,S,2,1,0,Tahquamenon,13-Jun-10,6:24
3241,2,1,36,3,6,BTNW,M,S,1,0,1,Tahquamenon,07-Jun-11,6:12
7154,2,1,36,2,5,SWTH,M,S,2,1,0,Tahquamenon,08-Jun-12,6:33
567,2,1,36,2,6,OVEN,M,S,1,0,0,West Branch,12-Jun-10,8:35
7915,2,1,36,3,6,OVEN,M,S,2,0,0,West Branch,07-Jun-12,8:16
286,2,1,37,3,8,REVI,M,S,2,0,0,414,11-Jun-10,5:09
5255,2,1,37,2,6,RBNU,U,C,2,0,0,Barfield Lakes,04-Jun-12,7:39
1309,2,1,37,3,8,VEER,U,C,1,0,0,Beaver Basin,17-Jun-10,6:03
8014,2,1,37,3,7,YBSA,U,C,2,0,0,McMahon,04-Jun-12,5:51
1145,2,1,37,2,5,AMRO,U,C,1,0,0,Seven Lakes,25-Jun-10,7:19
399,2,1,37,3,8,COLO,U,C,1,1,0,Stuart Lake,11-Jun-10,6:37
5699,2,1,37,3,8,YBSA,U,C,1,1,0,Stuart Lake,06-Jun-12,6:22
658,2,1,37,2,4,CORA,U,C,2,1,0,Tahquamenon,13-Jun-10,6:24
3242,2,1,37,3,6,BTNW,M,S,2,0,1,Tahquamenon,07-Jun-11,6:12
7155,2,1,37,2,6,NOPA,M,S,2,0,0,Tahquamenon,08-Jun-12,6:33
568,2,1,37,2,6,LEFL,M,S,1,0,0,West Branch,12-Jun-10,8:35
7916,2,1,37,3,7,REVI,M,S,2,0,1,West Branch,07-Jun-12,8:16
287,2,1,38,3,8,REVI,M,S,2,0,0,414,11-Jun-10,5:09
5256,2,1,38,2,6,BAWW,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:39
1310,2,1,38,3,8,BTNW,M,S,2,0,0,Beaver Basin,17-Jun-10,6:03
8015,2,1,38,3,7,BLBW,M,S,1,0,0,McMahon,04-Jun-12,5:51
1146,2,1,38,2,5,BRCR,U,C,1,1,0,Seven Lakes,25-Jun-10,7:19
400,2,1,38,3,9,BTNW,M,S,1,1,0,Stuart Lake,11-Jun-10,6:37
5700,2,1,38,3,9,AMRE,M,S,2,0,0,Stuart Lake,06-Jun-12,6:22
659,2,1,38,2,4,BLBW,M,S,1,0,0,Tahquamenon,13-Jun-10,6:24
3243,2,1,38,3,7,BLBW,M,S,1,0,1,Tahquamenon,07-Jun-11,6:12
7156,2,1,38,2,6,CHSW,U,C,2,0,0,Tahquamenon,08-Jun-12,6:33
569,2,1,38,2,6,LEFL,U,C,1,0,0,West Branch,12-Jun-10,8:35
7917,2,1,38,3,7,REVI,M,S,1,0,1,West Branch,07-Jun-12,8:16
288,2,1,39,3,9,BAWW,M,S,1,1,0,414,11-Jun-10,5:09
5257,2,1,39,2,6,WTSP,U,C,1,1,0,Barfield Lakes,04-Jun-12,7:39
1311,2,1,39,3,8,REVI,M,S,2,0,0,Beaver Basin,17-Jun-10,6:03
8016,2,1,39,3,7,BAWW,M,S,1,0,0,McMahon,04-Jun-12,5:51
1147,2,1,39,2,6,BDOW,U,C,2,1,0,Seven Lakes,25-Jun-10,7:19
